Time,Source,Destination,Protocol,Length,ICMP Type,ICMP Code,Traffic Rate,Packet Interval
1740599764.628731,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.629551,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.631266,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.632697,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.633442,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.63514,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.635877,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.636344,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.638553,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.638754,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.640871,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.641606,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.643592,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.64442,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.646915,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.649266,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.649283,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.651071,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.651556,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.651787,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.653493,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.654851,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.655194,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.656685,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.657741,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.658078,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.66114,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.663385,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.663951,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.664168,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.666166,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.667553,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.668284,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.668719,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.670595,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.671449,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.673597,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.674485,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.676665,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.677024,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.679235,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.679253,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.682157,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.682264,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.684858,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.685592,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.687788,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.688268,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.690588,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.690735,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.694086,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.694248,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.696447,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.69705,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.699248,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.700628,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.702656,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.703972,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.705986,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.706639,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.708468,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599764.710939,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599764.712818,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
